Date,Close,High,Low,Open,Volume
05/07/2022,1761.800049,1805.400024,1761.800049,1805.400024,64
06/07/2022,1734.900024,1768,1734,1762.5,1729
07/07/2022,1737.900024,1745.199951,1737,1745.199951,1869
08/07/2022,1740.599976,1749.300049,1732.099976,1738.099976,370
11/07/2022,1730,1736.699951,1730,1732.5,75
12/07/2022,1723.300049,1735.5,1723.300049,1734.199951,451
13/07/2022,1734.199951,1734.199951,1710,1710,368
14/07/2022,1704.5,1710.5,1704.5,1710.300049,1289
15/07/2022,1702.400024,1709.699951,1701.099976,1705.400024,721
18/07/2022,1709.199951,1712.400024,1709.199951,1712.199951,264
19/07/2022,1710,1714.400024,1706.099976,1712.300049,1684
20/07/2022,1699.5,1708.5,1699.5,1707.099976,130
21/07/2022,1712.699951,1715.5,1679.800049,1687,183
22/07/2022,1727.099976,1735,1713,1713.300049,61
25/07/2022,1719,1732,1719,1727,67
26/07/2022,1717.699951,1718,1717.699951,1718,1
27/07/2022,1719.099976,1719.099976,1719.099976,1719.099976,144865
28/07/2022,1750.300049,1755,1732,1732.300049,37236
29/07/2022,1762.900024,1765.699951,1750,1754,3485
01/08/2022,1769,1772.5,1756.099976,1763.900024,705
02/08/2022,1771.099976,1786.599976,1759.400024,1772.099976,1078
03/08/2022,1758,1770.5,1753,1756.699951,399
04/08/2022,1788.5,1792.099976,1767.699951,1769.400024,285
05/08/2022,1772.900024,1791.400024,1764.199951,1791.199951,645
08/08/2022,1786.800049,1786.800049,1771.800049,1771.800049,127
09/08/2022,1794,1796.099976,1789,1790,249
10/08/2022,1795.599976,1804.900024,1787.800049,1804.400024,601
11/08/2022,1789.699951,1794.300049,1785.699951,1794.300049,1235
12/08/2022,1798.599976,1800.400024,1784.300049,1786.300049,187
15/08/2022,1781.400024,1799,1774.699951,1799,64
16/08/2022,1773.199951,1777.400024,1771.400024,1777.400024,308
17/08/2022,1760.300049,1769.699951,1760,1769.699951,23
18/08/2022,1755.300049,1762.900024,1753.400024,1762.900024,321
19/08/2022,1747.599976,1754.300049,1747.5,1753.699951,49
22/08/2022,1734,1740.5,1726.5,1740.5,347
23/08/2022,1746.800049,1748.900024,1731.900024,1738,509
24/08/2022,1747.800049,1751.800049,1743.599976,1745,187
25/08/2022,1757.699951,1761.800049,1755,1761.599976,172
26/08/2022,1736.099976,1755,1736.099976,1754,202
29/08/2022,1736.599976,1741.199951,1732.099976,1732.400024,950
30/08/2022,1723.199951,1739,1720.699951,1736.400024,385
31/08/2022,1712.800049,1720.900024,1708.5,1718.300049,2133
01/09/2022,1696.599976,1707.900024,1693.900024,1707.900024,683
02/09/2022,1709.800049,1715.699951,1703.099976,1703.400024,182
06/09/2022,1700.400024,1717.400024,1699.699951,1709.699951,697
07/09/2022,1715.300049,1715.300049,1694.699951,1694.800049,651
08/09/2022,1708,1718.199951,1705.300049,1718.199951,1193
09/09/2022,1716.199951,1720,1712.800049,1719.199951,635
12/09/2022,1728.099976,1728.099976,1727.400024,1727.400024,68
13/09/2022,1705,1720.5,1697.300049,1720.5,432
14/09/2022,1696.5,1701.800049,1696.5,1698.699951,532
15/09/2022,1665.400024,1686,1662.300049,1685.5,1125
16/09/2022,1671.699951,1674.900024,1651.699951,1660.400024,464
19/09/2022,1666.199951,1669.400024,1658.5,1661.800049,580
20/09/2022,1659.699951,1659.699951,1659.699951,1659.699951,2830
21/09/2022,1664.599976,1680.099976,1664.599976,1665.5,2337
22/09/2022,1670.800049,1670.800049,1668.300049,1668.300049,973
23/09/2022,1645.300049,1667,1645.300049,1667,1224
26/09/2022,1623.300049,1623.300049,1623.300049,1623.300049,1205
27/09/2022,1626.699951,1636.599976,1626.699951,1632.199951,888
28/09/2022,1660.400024,1660.400024,1620.400024,1620.400024,18311
29/09/2022,1658.5,1662.599976,1640,1657,6028
30/09/2022,1662.400024,1672.699951,1658,1661.699951,548
03/10/2022,1692.900024,1700,1661.900024,1667.199951,410
04/10/2022,1721.099976,1728,1696,1701.199951,291
05/10/2022,1711.400024,1726.599976,1703,1724.099976,418
06/10/2022,1711.699951,1723.300049,1709.099976,1721,133
07/10/2022,1700.5,1710.099976,1693.699951,1710.099976,179
10/10/2022,1667.300049,1693.400024,1667,1693.400024,195
11/10/2022,1678.699951,1678.699951,1661,1661.800049,167
12/10/2022,1670.300049,1672.699951,1668,1668,149
13/10/2022,1670,1675.300049,1641.5,1675.199951,729
14/10/2022,1641.699951,1667,1640,1665.300049,82
17/10/2022,1657,1657,1646.800049,1650.199951,238
18/10/2022,1649,1655.199951,1649,1651.400024,597
19/10/2022,1627.5,1637.5,1627.5,1637.5,84
20/10/2022,1630.800049,1641.400024,1622.800049,1622.800049,477
21/10/2022,1651,1653.900024,1634.099976,1634.099976,224
24/10/2022,1648.699951,1662.699951,1648.699951,1662.699951,29
25/10/2022,1652.800049,1652.800049,1637.300049,1648.199951,880
26/10/2022,1664,1667,1649.800049,1649.800049,89
27/10/2022,1660.699951,1660.699951,1660.699951,1660.699951,2298
28/10/2022,1639.599976,1661,1638.699951,1661,626
31/10/2022,1635.900024,1641.800049,1633.400024,1641.800049,522
01/11/2022,1645,1653.699951,1630.800049,1630.800049,985
02/11/2022,1645.699951,1664.699951,1634,1650.800049,612
03/11/2022,1627.300049,1629.199951,1615.099976,1629.199951,1427
04/11/2022,1672.5,1674.5,1629,1630.199951,159
07/11/2022,1676.5,1677.900024,1672.900024,1676.900024,42
08/11/2022,1712.099976,1712.099976,1703.199951,1703.199951,23
09/11/2022,1710.099976,1720.199951,1706,1707.400024,497
10/11/2022,1750.300049,1750.300049,1708.199951,1708.199951,325
11/11/2022,1766,1766,1757.599976,1763.800049,257
14/11/2022,1773.599976,1773.599976,1761.599976,1762,358
15/11/2022,1773.800049,1773.800049,1769.900024,1770.800049,57
16/11/2022,1773,1778.900024,1773,1776.599976,303
17/11/2022,1760.800049,1763,1756,1763,18
18/11/2022,1751.900024,1763.300049,1747.599976,1763.300049,414
21/11/2022,1737.400024,1744.900024,1736.099976,1739,544
22/11/2022,1738.300049,1741.699951,1738.300049,1741.699951,15
23/11/2022,1744.900024,1750.900024,1736.5,1736.5,39
25/11/2022,1753.300049,1757.900024,1749.199951,1753,216
28/11/2022,1740.099976,1741.300049,1740.099976,1741.300049,132767
29/11/2022,1748.400024,1758.199951,1737.900024,1739.5,19416
30/11/2022,1746,1769.400024,1745.099976,1748.099976,3339
01/12/2022,1801.099976,1803.699951,1768.699951,1768.699951,1053
02/12/2022,1795.900024,1802.300049,1779.400024,1802,1725
05/12/2022,1767.400024,1808,1764.300049,1795.699951,1713
06/12/2022,1769.300049,1779.400024,1767.900024,1768.599976,105
07/12/2022,1785.5,1790.300049,1769.300049,1769.300049,422
08/12/2022,1788.699951,1790.900024,1782,1782,713
09/12/2022,1798.099976,1804.300049,1791.099976,1794.900024,125
12/12/2022,1780.5,1793.900024,1777.699951,1787.300049,85
13/12/2022,1813.900024,1819.800049,1780.5,1780.699951,205
14/12/2022,1807.5,1812.800049,1797.900024,1810.800049,1074
15/12/2022,1777.199951,1801,1774.800049,1801,421
16/12/2022,1790,1791.400024,1777.900024,1777.900024,206
19/12/2022,1787.699951,1796.300049,1785.599976,1791.599976,79
20/12/2022,1815.900024,1821.400024,1786.5,1786.5,51
21/12/2022,1815.900024,1821.400024,1814.400024,1817.400024,35
22/12/2022,1787,1818.099976,1785,1818.099976,411
23/12/2022,1795.900024,1802.800049,1794.099976,1794.300049,49
27/12/2022,1814.800049,1826.300049,1803.400024,1803.400024,69
28/12/2022,1807.900024,1807.900024,1803.099976,1803.199951,434
29/12/2022,1819.5,1819.5,1805.800049,1805.800049,277
30/12/2022,1819.699951,1822.300049,1816.800049,1817,95
03/01/2023,1839.699951,1839.699951,1836.199951,1836.199951,29
04/01/2023,1852.800049,1859.099976,1845.599976,1845.599976,25
05/01/2023,1834.800049,1855.199951,1834.800049,1855.199951,24
06/01/2023,1864.199951,1868.199951,1835.300049,1838.400024,26
09/01/2023,1872.699951,1880,1867,1867,62
10/01/2023,1871.599976,1878.099976,1871.599976,1877.800049,101
11/01/2023,1874.599976,1877.800049,1873.099976,1873.099976,1236
12/01/2023,1895.5,1897.400024,1877.199951,1877.199951,59
13/01/2023,1918.400024,1920.900024,1898.300049,1899,512
17/01/2023,1907.199951,1920.099976,1905.199951,1920.099976,706
18/01/2023,1904.400024,1911.099976,1903.099976,1911.099976,1027
19/01/2023,1922.099976,1931.800049,1922.099976,1922.099976,371
20/01/2023,1926.400024,1928.5,1921.400024,1922.099976,1346
23/01/2023,1927.099976,1927.099976,1915,1926.5,218
24/01/2023,1933.900024,1936.800049,1931.800049,1931.800049,201
25/01/2023,1941.199951,1941.199951,1939.800049,1941.199951,7
26/01/2023,1929.099976,1937.099976,1927.099976,1936.599976,131
27/01/2023,1928.599976,1928.599976,1928.599976,1928.599976,150902
30/01/2023,1922.900024,1933.599976,1920.300049,1928.300049,27220
31/01/2023,1929.5,1930.400024,1900.599976,1923,1910
01/02/2023,1927.800049,1955,1922,1927.199951,2290
02/02/2023,1916.300049,1959.099976,1911.300049,1952.300049,748
03/02/2023,1862.900024,1917,1861.5,1912.400024,992
06/02/2023,1866.199951,1880,1863.400024,1865.599976,424
07/02/2023,1871.699951,1875.699951,1868,1870,297
08/02/2023,1877.400024,1880.400024,1872.099976,1872.099976,230
09/02/2023,1866.199951,1884.599976,1859.800049,1875.300049,223
10/02/2023,1862.800049,1863.5,1852.400024,1861.599976,27
13/02/2023,1851.900024,1861,1850,1859,569
14/02/2023,1854,1862,1846.199951,1854.099976,656
15/02/2023,1834.199951,1842,1828.199951,1842,368
16/02/2023,1842,1843.699951,1827.199951,1838.599976,222
17/02/2023,1840.400024,1842.199951,1818.400024,1827.400024,35
21/02/2023,1833,1843,1833,1842.599976,862
22/02/2023,1832,1836.199951,1825.099976,1835.699951,278
23/02/2023,1818,1827.5,1818,1826.400024,291
24/02/2023,1808.800049,1808.800049,1808.800049,1808.800049,404
27/02/2023,1817,1817.5,1808.900024,1811.599976,829
28/02/2023,1828.900024,1830,1808.099976,1808.099976,618
01/03/2023,1837.699951,1841.699951,1827.099976,1827.099976,211
02/03/2023,1833.5,1836.300049,1830,1830,154
03/03/2023,1847.699951,1855.400024,1837.300049,1837.300049,61
06/03/2023,1847.900024,1853.800049,1844.199951,1853.300049,5
07/03/2023,1813.900024,1840.900024,1813.900024,1840.900024,450
08/03/2023,1812.699951,1812.900024,1811.5,1811.599976,75
09/03/2023,1829.300049,1829.300049,1815.599976,1816.400024,332
10/03/2023,1862,1868.5,1852,1852.300049,248
13/03/2023,1911.699951,1913.099976,1875.099976,1890.800049,503
14/03/2023,1906.199951,1912.199951,1901.099976,1912.199951,107
15/03/2023,1926.599976,1926.599976,1898.5,1903.900024,564
16/03/2023,1919,1931.699951,1909.900024,1909.900024,394
17/03/2023,1969.800049,1985.099976,1946,1946,82
20/03/2023,1979.199951,2003.900024,1968.900024,1988.300049,389
21/03/2023,1938,1973.800049,1938,1973.800049,47
22/03/2023,1946.800049,1974,1946.800049,1946.800049,50
23/03/2023,1993.800049,1994.599976,1990.5,1990.5,33
24/03/2023,1982.099976,1995.400024,1982.099976,1991.699951,19
27/03/2023,1952.400024,1957.199951,1952.400024,1957.199951,877
28/03/2023,1972.400024,1972.400024,1972.400024,1972.400024,21
29/03/2023,1966.099976,1966.099976,1966.099976,1966.099976,88563
30/03/2023,1980.300049,1984.400024,1954.900024,1965.900024,10119
31/03/2023,1969,1986.800049,1968,1981.300049,957
03/04/2023,1983.900024,1991.699951,1950,1968.099976,737
04/04/2023,2022.199951,2027.099976,1979,1984.599976,811
05/04/2023,2020.900024,2033.800049,2013.599976,2022.099976,525
06/04/2023,2011.900024,2023.300049,2005,2022.199951,0
10/04/2023,1989.099976,2006.599976,1984,2000,652
11/04/2023,2004.800049,2006.5,1991.400024,1991.400024,68
12/04/2023,2010.900024,2025.699951,2005.199951,2005.199951,172
13/04/2023,2041.300049,2048.600098,2015.599976,2015.599976,1043
14/04/2023,2002.199951,2047.800049,1995,2041,718
17/04/2023,1994.199951,2007.599976,1983.199951,2002.699951,554
18/04/2023,2007.400024,2007.400024,1996.900024,1996.900024,72
19/04/2023,1995.199951,2006.400024,1969.800049,2005.699951,61
20/04/2023,2007.599976,2007.599976,1998,1998,164
21/04/2023,1979.5,1996.199951,1974.099976,1996.199951,132
24/04/2023,1989.099976,1989.800049,1977.400024,1981.300049,145
25/04/2023,1994,1999.099976,1982.300049,1995.699951,306
26/04/2023,1985.699951,1998.800049,1985.599976,1997.800049,615
27/04/2023,1989.900024,2002.300049,1979.900024,1990.599976,355
28/04/2023,1990.099976,1990.099976,1977.699951,1986.900024,152
01/05/2023,1983.400024,2005,1976.900024,1980.099976,210
02/05/2023,2014.300049,2018,1994.699951,1994.699951,1896
03/05/2023,2028.599976,2035.099976,2015.199951,2017.099976,1349
04/05/2023,2048,2072,2040,2045,930
05/05/2023,2017.400024,2046.400024,2004.300049,2046.400024,59
08/05/2023,2026.300049,2026.300049,2022.5,2022.5,3
09/05/2023,2036.199951,2037.300049,2025.900024,2026.599976,241
10/05/2023,2030.5,2044.300049,2029.5,2032.300049,248
11/05/2023,2014.699951,2038.300049,2014,2034.099976,90
12/05/2023,2014.5,2014.5,2014.5,2014.5,115
15/05/2023,2018,2018,2013.800049,2013.800049,3
16/05/2023,1988.400024,1988.400024,1988.400024,1988.400024,49
17/05/2023,1980.699951,1983.599976,1980.699951,1983.599976,13
18/05/2023,1956.5,1956.800049,1956.5,1956.5,23
19/05/2023,1978.699951,1978.699951,1960,1960,106
22/05/2023,1974.800049,1980.5,1974.800049,1980.5,8
23/05/2023,1972.400024,1972.400024,1972.400024,1972.400024,1
24/05/2023,1962.800049,1975.400024,1962.800049,1975.400024,189
25/05/2023,1943.099976,1943.099976,1943.099976,1943.099976,1
26/05/2023,1944.099976,1948.400024,1944.099976,1948.199951,166036
30/05/2023,1958,1962.599976,1931,1942.699951,37838
31/05/2023,1963.900024,1973,1953,1958.199951,5959
01/06/2023,1978,1983,1954.300049,1963.199951,750
02/06/2023,1952.400024,1982.5,1947.400024,1977.099976,356
05/06/2023,1958,1961.900024,1937.800049,1947.5,713
06/06/2023,1965.5,1965.5,1958.800049,1960.800049,164
07/06/2023,1942.699951,1968.400024,1940.699951,1959,139
08/06/2023,1963.599976,1969,1943.099976,1943.199951,433
09/06/2023,1962.199951,1969.800049,1960.300049,1965.099976,49
12/06/2023,1955.300049,1963.5,1951.400024,1959.699951,212
13/06/2023,1944.599976,1967.5,1940.300049,1960.599976,343
14/06/2023,1955.300049,1958.199951,1940.300049,1946.199951,202
15/06/2023,1957.800049,1958.800049,1926,1941.699951,329
16/06/2023,1958.400024,1962.900024,1953.5,1961.400024,119
20/06/2023,1935.5,1958.599976,1931.300049,1958.599976,193
21/06/2023,1933.300049,1936.800049,1920,1935.599976,557
22/06/2023,1912.699951,1921,1912.099976,1920,237
23/06/2023,1919.099976,1932.5,1918.699951,1918.699951,105
26/06/2023,1923.699951,1928.5,1922.5,1922.900024,71
27/06/2023,1914,1929.400024,1914,1927,49
28/06/2023,1912.300049,1912.300049,1912.300049,1912.300049,628
29/06/2023,1909.199951,1909.900024,1892.5,1909.900024,289
30/06/2023,1921.099976,1921.099976,1900.599976,1908.599976,445
03/07/2023,1921.699951,1929.5,1917.900024,1917.900024,41
05/07/2023,1919.599976,1933.900024,1914.699951,1923.5,193
06/07/2023,1908.699951,1910.199951,1903.199951,1909.300049,81
07/07/2023,1926.199951,1934.099976,1913.400024,1913.400024,61
10/07/2023,1925,1926.099976,1912.300049,1923.599976,269
11/07/2023,1931.300049,1937,1924.199951,1925,142
12/07/2023,1956.199951,1958,1932.199951,1932.300049,132
13/07/2023,1959.199951,1961.099976,1953,1961.099976,121
14/07/2023,1960.099976,1960.599976,1952.699951,1958.400024,94
17/07/2023,1952.400024,1956.5,1946.599976,1954,29
18/07/2023,1977.199951,1978.400024,1963.400024,1968.800049,83
19/07/2023,1977.5,1977.5,1973,1977,35
20/07/2023,1968.300049,1973.699951,1965.599976,1973.699951,638
21/07/2023,1964.300049,1964.300049,1961.800049,1961.800049,50
24/07/2023,1960.300049,1965.5,1960.300049,1965.300049,2
25/07/2023,1962.099976,1962.5,1953,1953,19
26/07/2023,1968.900024,1972,1966.199951,1966.199951,51
27/07/2023,1945.400024,1945.400024,1945.400024,1945.400024,194253
28/07/2023,1960.400024,1962.199951,1944.199951,1945.5,23155
31/07/2023,1970.5,1971.599976,1950,1959.199951,1025
01/08/2023,1940.699951,1965.400024,1940.699951,1964.900024,688
02/08/2023,1937.400024,1953.599976,1933.199951,1948.400024,652
03/08/2023,1932,1936.5,1928,1934.199951,773
04/08/2023,1939.599976,1945,1920,1934.900024,290
07/08/2023,1933.5,1941,1929.800049,1941,376
08/08/2023,1924.099976,1933.199951,1923,1931.699951,555
09/08/2023,1915.400024,1928.800049,1913.699951,1925.400024,451
10/08/2023,1914.400024,1927.800049,1911.400024,1921.099976,178
11/08/2023,1912.900024,1916.599976,1911.800049,1913,57
14/08/2023,1910.599976,1912.599976,1903.300049,1909.300049,46
15/08/2023,1902.5,1907.699951,1895,1906,73
16/08/2023,1896.099976,1904.5,1890.300049,1904.5,22
17/08/2023,1884.099976,1902.400024,1884,1893.699951,245
18/08/2023,1886.099976,1891.800049,1886.099976,1891.800049,19
21/08/2023,1893.300049,1893.599976,1893.300049,1893.599976,876
22/08/2023,1896.400024,1896.800049,1892.800049,1894.599976,46
23/08/2023,1918.5,1918.5,1909.599976,1909.599976,547
24/08/2023,1918.199951,1920.800049,1918.199951,1920,337
25/08/2023,1911.099976,1919.800049,1911.099976,1919.800049,195
28/08/2023,1917.900024,1921.5,1915.5,1915.5,99
29/08/2023,1936.5,1936.5,1916.900024,1917.900024,1674
30/08/2023,1944.300049,1946.400024,1934.599976,1936,396
31/08/2023,1938.199951,1944.400024,1938.199951,1944.400024,491
01/09/2023,1939.800049,1950,1936.599976,1950,167
05/09/2023,1926.199951,1934.400024,1924.699951,1934.400024,113
06/09/2023,1918.099976,1925.300049,1916.300049,1924.099976,24
07/09/2023,1917.5,1921.5,1917.5,1917.599976,41
08/09/2023,1918.400024,1924.699951,1918.400024,1924,105
11/09/2023,1923.300049,1928.300049,1921.800049,1923,50
12/09/2023,1911.300049,1920.800049,1911.300049,1920.800049,365
13/09/2023,1909.099976,1914.599976,1908.900024,1910.300049,15
14/09/2023,1910,1910,1903,1903,169
15/09/2023,1923.699951,1927.300049,1923.5,1923.5,8
18/09/2023,1931.5,1931.5,1926.400024,1928.199951,19
19/09/2023,1932,1934,1932,1934,6
20/09/2023,1945.599976,1945.599976,1929.199951,1945.599976,119
21/09/2023,1919.199951,1924,1919.199951,1924,9
22/09/2023,1925.400024,1925.400024,1925.400024,1925.400024,1
25/09/2023,1916.599976,1916.599976,1916.599976,1916.599976,114
26/09/2023,1900.400024,1905.099976,1900.400024,1905,161
27/09/2023,1871.599976,1871.599976,1871.599976,1871.599976,12251
28/09/2023,1860.400024,1878.199951,1856.699951,1875.5,4654
29/09/2023,1848.099976,1872.300049,1846,1864.300049,1605
02/10/2023,1830,1845.900024,1826.699951,1844.099976,2309
03/10/2023,1824.599976,1830.900024,1816.800049,1825,310
04/10/2023,1818.5,1828.199951,1816.400024,1821.800049,357
05/10/2023,1816.599976,1826.300049,1815.599976,1826.300049,393
06/10/2023,1830.199951,1831.800049,1809.400024,1819,390
09/10/2023,1849.5,1861.5,1842.5,1842.5,232
10/10/2023,1861,1861.400024,1852.800049,1857,236
11/10/2023,1872.800049,1874.599976,1869.099976,1869.5,65
12/10/2023,1869.300049,1881.199951,1867,1874.699951,46
13/10/2023,1927.400024,1930.099976,1877.5,1877.5,43
16/10/2023,1921.099976,1921.099976,1910.300049,1910.400024,53
17/10/2023,1922.699951,1925.800049,1914.300049,1914.300049,103
18/10/2023,1955.300049,1957.900024,1935,1935,67
19/10/2023,1968.400024,1977.699951,1945.699951,1950.099976,1945
20/10/2023,1982.5,1988.599976,1980.400024,1981.099976,557
23/10/2023,1976.300049,1978.900024,1972.900024,1976.199951,127
24/10/2023,1975,1975,1970.300049,1970.300049,10
25/10/2023,1984.099976,1985.300049,1971.199951,1971.199951,97
26/10/2023,1987.199951,1988.199951,1980.400024,1988.199951,521
27/10/2023,1988.599976,1988.599976,1988.599976,1988.599976,372
30/10/2023,1996.199951,2004.099976,1992.5,2004.099976,157
31/10/2023,1985.199951,2001,1983.699951,1996.5,84
01/11/2023,1978.800049,1990.5,1977.800049,1990.5,41
02/11/2023,1985.599976,1990.300049,1979.5,1989.099976,39
03/11/2023,1991.5,1991.5,1989,1989,12
06/11/2023,1981.599976,1981.599976,1977.400024,1981.599976,130
07/11/2023,1966.800049,1966.800049,1960.699951,1966.5,20
08/11/2023,1951.5,1967.800049,1947.699951,1967.800049,43
09/11/2023,1964.199951,1964.199951,1945.300049,1951.699951,10
10/11/2023,1932.599976,1959.599976,1932.599976,1959.599976,375
13/11/2023,1945.5,1947.199951,1934,1939.900024,191
14/11/2023,1961.800049,1965.800049,1961.800049,1965.800049,2
15/11/2023,1960.099976,1962.800049,1960,1962.800049,6
16/11/2023,1983.900024,1983.900024,1964.599976,1965.300049,39
17/11/2023,1981.599976,1984,1979.800049,1982.5,32
20/11/2023,1977.699951,1979.400024,1969.699951,1978.699951,182
21/11/2023,1999.300049,2005.5,1988.5,1990.699951,16
22/11/2023,1991.400024,1999.400024,1991,1999.099976,6075
24/11/2023,2002.199951,2002.199951,1991.5,1991.900024,63
27/11/2023,2011.800049,2011.800049,2011.699951,2011.699951,228
28/11/2023,2039.699951,2042.699951,2039.699951,2040.599976,174665
29/11/2023,2047.099976,2052.100098,2036,2041.699951,15290
30/11/2023,2038.099976,2047.099976,2033.099976,2046.099976,2506
01/12/2023,2071,2073.199951,2036,2038.300049,614
04/12/2023,2024.099976,2130.199951,2021,2075.300049,1071
05/12/2023,2018.5,2037,2010.199951,2035.099976,289
06/12/2023,2030.5,2035.800049,2019,2019.900024,417
07/12/2023,2029.900024,2034.900024,2024,2029.199951,67
08/12/2023,1998.300049,2033.099976,1995,2031.699951,449
11/12/2023,1978,2004.199951,1977.199951,2004.099976,651
12/12/2023,1977.800049,1994.199951,1977.800049,1984.199951,95
13/12/2023,1982.300049,2024.800049,1975,1978.5,2252
14/12/2023,2030.199951,2040.099976,2024.300049,2024.699951,236
15/12/2023,2021.099976,2043.400024,2018.300049,2032.599976,261
18/12/2023,2026.300049,2032.800049,2024,2024.300049,100
19/12/2023,2038.400024,2042.699951,2025.199951,2025.199951,498
20/12/2023,2034.5,2037.099976,2030.300049,2037.099976,258
21/12/2023,2039.099976,2044.5,2033,2035.800049,228
22/12/2023,2057.100098,2068.699951,2052.199951,2055.699951,202
26/12/2023,2058.199951,2060.800049,2054.199951,2060,64
27/12/2023,2081.899902,2081.899902,2064.800049,2067.300049,586
28/12/2023,2073.899902,2087.300049,2066.5,2081.600098,338
29/12/2023,2062.399902,2068.899902,2062.100098,2068,47
02/01/2024,2064.399902,2073.699951,2057.100098,2063.5,61
03/01/2024,2034.199951,2044,2034.199951,2034.199951,54
04/01/2024,2042.300049,2044.5,2038,2041.599976,88
05/01/2024,2042.400024,2048.100098,2042.400024,2044.5,12
08/01/2024,2026.599976,2033.699951,2019.099976,2019.099976,10
09/01/2024,2026.400024,2035.800049,2026.400024,2035.800049,27
10/01/2024,2021.699951,2035.599976,2021.699951,2029,538
11/01/2024,2014.300049,2025.099976,2014.300049,2025.099976,97
12/01/2024,2046.699951,2057,2031.099976,2031.099976,390
16/01/2024,2026,2054.800049,2026,2051.699951,46
17/01/2024,2002.599976,2026.5,2002.599976,2026.5,764
18/01/2024,2018.599976,2018.599976,2009.5,2012.800049,1474
19/01/2024,2026.5,2036,2019.5,2023.199951,50
22/01/2024,2019.800049,2021.300049,2019.800049,2021.300049,12
23/01/2024,2023.699951,2030.300049,2022.5,2030.300049,15
24/01/2024,2013.900024,2033.199951,2013.900024,2023.199951,253
25/01/2024,2016.900024,2022.400024,2012.099976,2012.099976,548
26/01/2024,2016.800049,2022.400024,2016.800049,2021.699951,49
29/01/2024,2025.199951,2025.199951,2025.199951,2025.199951,150708
30/01/2024,2031.5,2048.5,2028.099976,2032.5,26907
31/01/2024,2048.399902,2055,2030,2035.400024,2007
01/02/2024,2053,2064.5,2029,2040.199951,947
02/02/2024,2036.099976,2055.899902,2027.699951,2054.800049,888
05/02/2024,2025.699951,2040.800049,2013.800049,2038.900024,412
06/02/2024,2034.5,2037.300049,2025.900024,2025.900024,249
07/02/2024,2035.199951,2039.5,2032.699951,2032.800049,71
08/02/2024,2032.199951,2036.699951,2020.300049,2028,341
09/02/2024,2023.300049,2032,2020,2032,62
12/02/2024,2018.199951,2025.5,2011.599976,2025.5,317
13/02/2024,1992.900024,2025.800049,1990,2025.099976,198
14/02/2024,1990.300049,1993.5,1984.800049,1990.300049,1916
15/02/2024,2002.099976,2007.199951,1993.599976,1993.599976,286
16/02/2024,2011.5,2011.5,1996.5,2005,32
20/02/2024,2027.5,2029,2015.599976,2015.599976,1326
21/02/2024,2022.300049,2028.199951,2022.300049,2028.199951,15
22/02/2024,2019.699951,2033.199951,2019.699951,2033.199951,964
23/02/2024,2038.599976,2038.599976,2014.900024,2026,22
26/02/2024,2028.5,2035.400024,2024.800049,2034.099976,143
27/02/2024,2034,2035.900024,2034,2035.900024,964
28/02/2024,2033,2037,2024.800049,2029.5,581
29/02/2024,2045.699951,2049.800049,2034.300049,2034.300049,706
01/03/2024,2086.899902,2086.899902,2041.800049,2043.099976,1210
04/03/2024,2117.699951,2119.800049,2080.699951,2083.600098,805
05/03/2024,2133.5,2133.5,2111.399902,2114.899902,1287
06/03/2024,2150.300049,2150.300049,2125.5,2125.5,443
07/03/2024,2158,2163,2147,2147,152
08/03/2024,2178.600098,2194.899902,2166.300049,2167.300049,259
11/03/2024,2182.5,2184,2177.199951,2181,738
12/03/2024,2160.399902,2182.699951,2160.399902,2182.5,550
13/03/2024,2175.399902,2175.399902,2162.5,2162.5,20
14/03/2024,2163,2163,2162.300049,2163,515
15/03/2024,2157.300049,2161.699951,2157.300049,2161.699951,100
18/03/2024,2160.699951,2160.699951,2146.199951,2146.199951,21
19/03/2024,2156.300049,2156.300049,2156.100098,2156.100098,12
20/03/2024,2157.899902,2185.899902,2150.899902,2157.300049,17
21/03/2024,2182.399902,2211.600098,2182.399902,2207,63
22/03/2024,2158.100098,2179.600098,2157.5,2179.199951,19
25/03/2024,2174.800049,2179.399902,2166.199951,2166.199951,79
26/03/2024,2175.600098,2182.699951,2175.600098,2182.699951,202373
27/03/2024,2190.600098,2196.199951,2172.100098,2179.399902,31200
28/03/2024,2217.399902,2234.100098,2187.100098,2193.600098,2040
01/04/2024,2236.5,2264.199951,2230,2235.699951,400
02/04/2024,2261,2279.199951,2247.600098,2252,435
03/04/2024,2294.399902,2298.800049,2267.899902,2281.699951,285
04/04/2024,2288.800049,2302.899902,2280,2301.699951,251
05/04/2024,2325.699951,2328.399902,2267.399902,2289.199951,344
08/04/2024,2331.699951,2341.800049,2319,2325.600098,202
09/04/2024,2343.5,2364.699951,2337.800049,2337.800049,211
10/04/2024,2329.600098,2358.100098,2327.699951,2346.600098,377
11/04/2024,2354.800049,2376.300049,2330.600098,2341.5,283
12/04/2024,2356.199951,2429,2334.300049,2377.300049,584
15/04/2024,2365.800049,2384.699951,2326,2362.100098,1801
16/04/2024,2390.800049,2390.800049,2371.399902,2384,41
17/04/2024,2371.699951,2391.399902,2369.300049,2384.199951,37
18/04/2024,2382.300049,2384.399902,2368.399902,2368.399902,128
19/04/2024,2398.399902,2399.800049,2377.300049,2379.300049,160
